priority,research_batch,coverage_level,keyword,keyword_type,intent,service_slug,service_name,category,core_service,location,location_slug,location_tier,parent_municipality,region,page_strategy,suggested_url,volume,keyword_difficulty,cpc_usd,in_semrush_export
3,39,head,hire cabinet painting contractor,hiring,Transactional,cabinet-painting,Cabinet Painting,Painting,no,,,,,,service page,/services/cabinet-painting/,,,,no
3,39,head,carpet installation ontario,anchor-city,Commercial,carpet-installation,Carpet Installation,Flooring,no,,,,,,service page,/services/carpet-installation/,,,,no
3,39,head,hire carpet installation contractor,hiring,Transactional,carpet-installation,Carpet Installation,Flooring,no,,,,,,service page,/services/carpet-installation/,,,,no
3,39,head,carpet to hardwood stairs ontario,anchor-city,Commercial,carpet-to-hardwood-stairs,Carpet to Hardwood Stairs,Stairs & Railings,no,,,,,,service page,/services/carpet-to-hardwood-stairs/,,,,no
3,39,head,hire carpet to hardwood stairs contractor,hiring,Transactional,carpet-to-hardwood-stairs,Carpet to Hardwood Stairs,Stairs & Railings,no,,,,,,service page,/services/carpet-to-hardwood-stairs/,,,,no
3,39,head,casement window installation ontario,anchor-city,Commercial,casement-window-installation,Casement Window Installation,Windows,no,,,,,,service page,/services/casement-window-installation/,,,,no
3,39,head,hire casement window installation contractor,hiring,Transactional,casement-window-installation,Casement Window Installation,Windows,no,,,,,,service page,/services/casement-window-installation/,,,,no
3,39,head,door casing installation ontario,anchor-city,Commercial,casing-installation,Casing Installation,Trim & Millwork,no,,,,,,service page,/services/casing-installation/,,,,no
3,39,head,hire door casing installation contractor,hiring,Transactional,casing-installation,Casing Installation,Trim & Millwork,no,,,,,,service page,/services/casing-installation/,,,,no
3,39,head,cedar deck building ontario,anchor-city,Commercial,cedar-deck-building,Cedar Deck Building,Decks,no,,,,,,service page,/services/cedar-deck-building/,,,,no
3,39,head,hire cedar deck building contractor,hiring,Transactional,cedar-deck-building,Cedar Deck Building,Decks,no,,,,,,service page,/services/cedar-deck-building/,,,,no
3,39,head,cedar fence installation ontario,anchor-city,Commercial,cedar-fence-installation,Cedar Fence Installation,Fences,no,,,,,,service page,/services/cedar-fence-installation/,,,,no
3,39,head,hire cedar fence installation contractor,hiring,Transactional,cedar-fence-installation,Cedar Fence Installation,Fences,no,,,,,,service page,/services/cedar-fence-installation/,,,,no
3,39,head,ceiling fan installation ontario,anchor-city,Commercial,ceiling-fan-installation,Ceiling Fan Installation,Electrical,no,,,,,,service page,/services/ceiling-fan-installation/,,,,no
3,39,head,hire ceiling fan installation contractor,hiring,Transactional,ceiling-fan-installation,Ceiling Fan Installation,Electrical,no,,,,,,service page,/services/ceiling-fan-installation/,,,,no
3,39,head,ceiling installation ontario,anchor-city,Commercial,ceiling-installation,Ceiling Installation,Drywall & Ceilings,no,,,,,,service page,/services/ceiling-installation/,,,,no
3,39,head,hire ceiling installation contractor,hiring,Transactional,ceiling-installation,Ceiling Installation,Drywall & Ceilings,no,,,,,,service page,/services/ceiling-installation/,,,,no
3,39,head,ceiling painting ontario,anchor-city,Commercial,ceiling-painting,Ceiling Painting,Painting,no,,,,,,service page,/services/ceiling-painting/,,,,no
3,39,head,hire ceiling painting contractor,hiring,Transactional,ceiling-painting,Ceiling Painting,Painting,no,,,,,,service page,/services/ceiling-painting/,,,,no
3,39,head,ceiling repair ontario,anchor-city,Commercial,ceiling-repair,Ceiling Repair,Drywall & Ceilings,no,,,,,,service page,/services/ceiling-repair/,,,,no
3,39,head,hire ceiling repair contractor,hiring,Transactional,ceiling-repair,Ceiling Repair,Drywall & Ceilings,no,,,,,,service page,/services/ceiling-repair/,,,,no
3,39,head,chain link fence installation ontario,anchor-city,Commercial,chain-link-fence-installation,Chain Link Fence Installation,Fences,no,,,,,,service page,/services/chain-link-fence-installation/,,,,no
3,39,head,hire chain link fence installation contractor,hiring,Transactional,chain-link-fence-installation,Chain Link Fence Installation,Fences,no,,,,,,service page,/services/chain-link-fence-installation/,,,,no
3,39,head,chair rail installation ontario,anchor-city,Commercial,chair-rail-installation,Chair Rail Installation,Trim & Millwork,no,,,,,,service page,/services/chair-rail-installation/,,,,no
3,39,head,hire chair rail installation contractor,hiring,Transactional,chair-rail-installation,Chair Rail Installation,Trim & Millwork,no,,,,,,service page,/services/chair-rail-installation/,,,,no
3,39,head,chimney repair ontario,anchor-city,Commercial,chimney-repair,Chimney Repair,Concrete & Masonry,no,,,,,,service page,/services/chimney-repair/,,,,no
3,39,head,hire chimney repair contractor,hiring,Transactional,chimney-repair,Chimney Repair,Concrete & Masonry,no,,,,,,service page,/services/chimney-repair/,,,,no
3,39,head,closet door installation ontario,anchor-city,Commercial,closet-door-installation,Closet Door Installation,Doors,no,,,,,,service page,/services/closet-door-installation/,,,,no
3,39,head,hire closet door installation contractor,hiring,Transactional,closet-door-installation,Closet Door Installation,Doors,no,,,,,,service page,/services/closet-door-installation/,,,,no
3,39,head,closet organizer installation ontario,anchor-city,Commercial,closet-organizer-installation,Closet Organizer Installation,Cabinetry & Storage,no,,,,,,service page,/services/closet-organizer-installation/,,,,no
3,39,head,hire closet organizer installation contractor,hiring,Transactional,closet-organizer-installation,Closet Organizer Installation,Cabinetry & Storage,no,,,,,,service page,/services/closet-organizer-installation/,,,,no
3,39,head,closet renovation ontario,anchor-city,Commercial,closet-renovation,Closet Renovation,Specialty Rooms,no,,,,,,service page,/services/closet-renovation/,,,,no
3,39,head,hire closet renovation contractor,hiring,Transactional,closet-renovation,Closet Renovation,Specialty Rooms,no,,,,,,service page,/services/closet-renovation/,,,,no
3,39,head,coffered ceiling installation ontario,anchor-city,Commercial,coffered-ceiling-installation,Coffered Ceiling Installation,Drywall & Ceilings,no,,,,,,service page,/services/coffered-ceiling-installation/,,,,no
3,39,head,hire coffered ceiling installation contractor,hiring,Transactional,coffered-ceiling-installation,Coffered Ceiling Installation,Drywall & Ceilings,no,,,,,,service page,/services/coffered-ceiling-installation/,,,,no
3,39,head,composite deck installation ontario,anchor-city,Commercial,composite-deck-installation,Composite Deck Installation,Decks,no,,,,,,service page,/services/composite-deck-installation/,,,,no
3,39,head,hire composite deck installation contractor,hiring,Transactional,composite-deck-installation,Composite Deck Installation,Decks,no,,,,,,service page,/services/composite-deck-installation/,,,,no
3,39,head,composite fence installation ontario,anchor-city,Commercial,composite-fence-installation,Composite Fence Installation,Fences,no,,,,,,service page,/services/composite-fence-installation/,,,,no
3,39,head,hire composite fence installation contractor,hiring,Transactional,composite-fence-installation,Composite Fence Installation,Fences,no,,,,,,service page,/services/composite-fence-installation/,,,,no
3,39,head,concrete driveway installation ontario,anchor-city,Commercial,concrete-driveway-installation,Concrete Driveway Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-driveway-installation/,,,,no
3,39,head,hire concrete driveway installation contractor,hiring,Transactional,concrete-driveway-installation,Concrete Driveway Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-driveway-installation/,,,,no
3,39,head,concrete patio installation ontario,anchor-city,Commercial,concrete-patio-installation,Concrete Patio Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-patio-installation/,,,,no
3,39,head,hire concrete patio installation contractor,hiring,Transactional,concrete-patio-installation,Concrete Patio Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-patio-installation/,,,,no
3,39,head,concrete repair ontario,anchor-city,Commercial,concrete-repair,Concrete Repair,Concrete & Masonry,no,,,,,,service page,/services/concrete-repair/,,,,no
3,39,head,hire concrete repair contractor,hiring,Transactional,concrete-repair,Concrete Repair,Concrete & Masonry,no,,,,,,service page,/services/concrete-repair/,,,,no
3,39,head,concrete steps replacement ontario,anchor-city,Commercial,concrete-steps-replacement,Concrete Steps Replacement,Concrete & Masonry,no,,,,,,service page,/services/concrete-steps-replacement/,,,,no
3,39,head,hire concrete steps replacement contractor,hiring,Transactional,concrete-steps-replacement,Concrete Steps Replacement,Concrete & Masonry,no,,,,,,service page,/services/concrete-steps-replacement/,,,,no
3,39,head,concrete walkway installation ontario,anchor-city,Commercial,concrete-walkway-installation,Concrete Walkway Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-walkway-installation/,,,,no
3,39,head,hire concrete walkway installation contractor,hiring,Transactional,concrete-walkway-installation,Concrete Walkway Installation,Concrete & Masonry,no,,,,,,service page,/services/concrete-walkway-installation/,,,,no
3,39,head,condo kitchen renovation ontario,anchor-city,Commercial,condo-kitchen-renovation,Condo Kitchen Renovation,Kitchen,no,,,,,,service page,/services/condo-kitchen-renovation/,,,,no
3,39,head,hire condo kitchen renovation contractor,hiring,Transactional,condo-kitchen-renovation,Condo Kitchen Renovation,Kitchen,no,,,,,,service page,/services/condo-kitchen-renovation/,,,,no
3,39,head,condo painting ontario,anchor-city,Commercial,condo-painting,Condo Painting,Painting,no,,,,,,service page,/services/condo-painting/,,,,no
3,39,head,hire condo painting contractor,hiring,Transactional,condo-painting,Condo Painting,Painting,no,,,,,,service page,/services/condo-painting/,,,,no
3,39,head,crawl space conversion ontario,anchor-city,Commercial,crawl-space-conversion,Crawl Space Conversion,Basement,no,,,,,,service page,/services/crawl-space-conversion/,,,,no
3,39,head,hire crawl space conversion contractor,hiring,Transactional,crawl-space-conversion,Crawl Space Conversion,Basement,no,,,,,,service page,/services/crawl-space-conversion/,,,,no
3,39,head,crawl space waterproofing ontario,anchor-city,Commercial,crawl-space-waterproofing,Crawl Space Waterproofing,Waterproofing,no,,,,,,service page,/services/crawl-space-waterproofing/,,,,no
3,39,head,hire crawl space waterproofing contractor,hiring,Transactional,crawl-space-waterproofing,Crawl Space Waterproofing,Waterproofing,no,,,,,,service page,/services/crawl-space-waterproofing/,,,,no
3,39,head,curb appeal renovation ontario,anchor-city,Commercial,curb-appeal-renovation,Curb Appeal Renovation,Exterior & Siding,no,,,,,,service page,/services/curb-appeal-renovation/,,,,no
3,39,head,hire curb appeal renovation contractor,hiring,Transactional,curb-appeal-renovation,Curb Appeal Renovation,Exterior & Siding,no,,,,,,service page,/services/curb-appeal-renovation/,,,,no
3,39,head,curbless shower installation ontario,anchor-city,Commercial,curbless-shower-installation,Curbless Shower Installation,Bathroom,no,,,,,,service page,/services/curbless-shower-installation/,,,,no
3,39,head,hire curbless shower installation contractor,hiring,Transactional,curbless-shower-installation,Curbless Shower Installation,Bathroom,no,,,,,,service page,/services/curbless-shower-installation/,,,,no
3,39,head,custom home builder ontario,anchor-city,Commercial,custom-home-building,Custom Home Building,Whole Home,no,,,,,,service page,/services/custom-home-building/,,,,no
3,39,head,hire custom home builder contractor,hiring,Transactional,custom-home-building,Custom Home Building,Whole Home,no,,,,,,service page,/services/custom-home-building/,,,,no
3,39,head,custom millwork ontario,anchor-city,Commercial,custom-millwork,Custom Millwork,Trim & Millwork,no,,,,,,service page,/services/custom-millwork/,,,,no
3,39,head,hire custom millwork contractor,hiring,Transactional,custom-millwork,Custom Millwork,Trim & Millwork,no,,,,,,service page,/services/custom-millwork/,,,,no
3,39,head,deck railing installation ontario,anchor-city,Commercial,deck-railing-installation,Deck Railing Installation,Decks,no,,,,,,service page,/services/deck-railing-installation/,,,,no
3,39,head,hire deck railing installation contractor,hiring,Transactional,deck-railing-installation,Deck Railing Installation,Decks,no,,,,,,service page,/services/deck-railing-installation/,,,,no
3,39,head,deck replacement ontario,anchor-city,Commercial,deck-replacement,Deck Replacement,Decks,no,,,,,,service page,/services/deck-replacement/,,,,no
3,39,head,hire deck replacement contractor,hiring,Transactional,deck-replacement,Deck Replacement,Decks,no,,,,,,service page,/services/deck-replacement/,,,,no
